"Tanggal","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x","ff_avg","ddd_car"
"08-08-2023","22","33.1","25.2","90","0.8","5.6","4","230","2","C "
"09-08-2023","23","32.6","25.5","91","0.4","2.6","2","220","1","C "
"10-08-2023","23","31","25.4","92","24.9","5.3","3","150","1","SE"
"11-08-2023","22.1","32","25.8","86","36.6","4.7","2","220","1","SW"
"12-08-2023","21.6","30.8","24.5","92","","6.9","3","210","1","C "
"13-08-2023","20.9","31.2","24.8","90","17.4","4","4","330","1","C "
"14-08-2023","22.8","27.4","24.6","90","81.4","3.4","3","200","1","C "
"15-08-2023","20.6","31.6","25.2","81","45.4","0.8","2","240","1","W "
"16-08-2023","22.6","30.4","25.5","91","","9.3","2","230","1","SE"
"17-08-2023","24","30.6","25.5","94","3.7","3.9","2","260","1","W "
"18-08-2023","21.6","31.7","25.6","87","69.6","0.3","5","220","1","C "
"19-08-2023","","31.4","25.9","89","","4.4","2","190","1","C "
"20-08-2023","24","31","25.1","91","5","2.4","2","270","1","E "
"21-08-2023","23.2","29","25.1","94","51","4","2","270","1","C "
"22-08-2023","23","29.6","25.1","92","8888","0","4","220","2","SW"
"23-08-2023","23.2","31.6","26.5","87","48.4","2.2","4","220","1","SW"
"24-08-2023","22.2","31.9","25.9","90","0.4","7.7","4","220","1","C "
"25-08-2023","23.4","29.4","24.4","96","4.4","4","3","200","1","C "
"26-08-2023","21.6","31.2","24.8","90","18.6","1.7","4","130","1","E "
"27-08-2023","22.2","32.2","25.9","86","34","5.5","2","250","1","W "
"28-08-2023","23","30.2","25.8","88","4.5","7.2","4","230","2","SW"
"29-08-2023","22","30.6","25.1","91","5.6","2.6","2","240","1","C "
"30-08-2023","22.4","31","25.7","89","4","5.5","2","200","1","C "
"31-08-2023","24.2","30.4","26.4","88","0.2","4.2","2","230","1","SW"
"01-09-2023","21.5","31.8","25.6","84","","3.9","3","210","1","E "
"01-09-2023","21.5","31.8","25.6","84","","3.9","3","210","1","E "
"02-09-2023","20.1","31.2","24.7","84","0","9.3","4","250","1","SW"
"03-09-2023","21.5","30.2","24.8","90","","9","1","230","0","C "
"04-09-2023","23.4","30.6","25.9","88","4.6","3.5","2","220","1","SW"
"05-09-2023","23","29.7","24.8","93","0","3.3","2","230","1","C "
"06-09-2023","23.2","26.2","23.7","97","74.6","0.8","1","","0","C "
"07-09-2023","22","29.4","25.1","90","26.4","0","2","210","1","C "
"08-09-2023","23.1","30.6","25.8","92","","0.6","2","200","1","S "
"09-09-2023","23.4","29","24.9","93","4.8","4.1","3","200","1","W "
"10-09-2023","22.6","30","25.4","87","0.8","0.4","2","220","1","W "
"11-09-2023","20.8","29.6","24.4","90","0","3.3","3","210","1","SW"
"12-09-2023","23.6","30.4","26","88","8888","2.4","2","180","0","C "
"13-09-2023","23.4","31.2","26.3","87","8888","3","3","210","1","SW"
"14-09-2023","22.8","30.5","25.5","89","","6.6","3","210","1","SW"
"15-09-2023","23.4","30.4","25.7","89","8888","3.1","3","220","1","SW"
"16-09-2023","23","33.2","26","87","0","4.2","5","320","1","NW"
"17-09-2023","23.6","30.8","25.9","90","19.3","7.2","3","190","1","SW"
"18-09-2023","23","31.6","25.7","90","5","3.6","3","250","1","SW"
"19-09-2023","24.6","29.7","26","92","0","5.7","3","210","1","SW"
"20-09-2023","23.9","29.6","24.7","96","45.2","1.6","5","90","2","E "
"21-09-2023","22.1","29","23.4","97","144.3","1.3","2","220","1","C "
"22-09-2023","22.5","30.2","25.4","88","18.9","1.8","4","220","1","C "
"23-09-2023","20.8","29.8","24.4","88","8888","4.7","3","250","1","SW"
"24-09-2023","22.4","30.1","25.3","86","0","5.5","2","210","1","SW"
"25-09-2023","21.3","30","24.6","88","","6","3","210","1","SW"
"26-09-2023","18.5","32","24","84","","7.6","2","220","1","SW"
"27-09-2023","21.5","30.2","24.8","89","","9","3","210","1","SW"
"28-09-2023","20.8","30.6","24.8","87","0","5.1","3","210","1","W "
"29-09-2023","23.2","30","25.8","87","0","6","3","200","1","SW"
"30-09-2023","23.2","30.2","25.5","89","0","2.6","3","210","1","SW"
"01-10-2023","","30.4","26.7","89","","1.4","5","210","2","SW"
"01-10-2023","","30.4","26.7","89","","1.4","5","210","2","SW"
"02-10-2023","24.6","29.8","26.3","86","0","1.7","4","190","2","S "
"03-10-2023","21.6","26.9","23.9","92","","5.2","2","260","1","C "
"04-10-2023","19.9","28.8","23.3","92","","0","2","210","1","SW"
"05-10-2023","","29.4","25.4","91","1.9","2.3","2","230","1","C "
"06-10-2023","23.9","28.8","25.5","92","1.5","1.4","3","220","1","SW"
"07-10-2023","23","","25.7","90","8888","0.3","4","270","2","SW"
"08-10-2023","24.8","28.4","26","92","","5.3","4","210","1","SW"
"09-10-2023","24.2","32","25.5","93","0.2","0.4","2","220","1","C "
"10-10-2023","22.3","30.8","24.9","92","0.8","1.7","2","220","1","W "
"11-10-2023","23.8","30.6","26.2","90","28.3","3.3","4","210","2","SW"
"12-10-2023","23.2","29.3","25.1","94","1.6","6.8","2","290","1","C "
"13-10-2023","22","29.5","24.8","92","7","1.5","2","230","1","SW"
"14-10-2023","22.2","29.2","25","92","8888","2.8","2","200","1","SW"
"15-10-2023","23.7","30.6","25.7","92","2.3","3.4","3","210","1","SW"
"16-10-2023","23.7","29.5","25.3","92","5.1","3.5","2","210","1","SW"
"17-10-2023","23","29.4","25.4","90","8888","2","4","210","2","SW"
"18-10-2023","22.8","30.8","25.7","90","","0.6","5","220","2","SW"
"19-10-2023","23.4","29.6","25.7","92","","2.4","2","210","1","C "
"20-10-2023","23.7","30","25.6","93","22.7","0.1","3","200","1","C "
"21-10-2023","23.3","31.2","26.2","90","63.1","3.7","2","210","1","W "
"22-10-2023","24","28.8","25.7","92","2","1.8","3","220","1","SW"
"23-10-2023","","","","","","","","","",""
"24-10-2023","22.6","30.2","24.8","92","1","5.5","3","240","1","E "
"25-10-2023","22","30.1","24.5","92","63.5","0.9","2","210","1","E "
"26-10-2023","23","30.6","25.6","91","7.5","3.7","3","220","1","SW"
"27-10-2023","21.6","31.6","25.6","88","0.3","3.1","4","210","2","SW"
"28-10-2023","22.5","30.6","25.6","88","0.2","6.2","2","210","1","SW"
"29-10-2023","23.7","30.8","26","92","","4.6","2","210","1","SW"
"30-10-2023","23.8","29.2","26.1","92","19.7","4.5","2","230","1","C "
"31-10-2023","22.8","28.8","25.8","91","7.3","1.5","2","200","1","C "
"01-11-2023","23.2","29.4","26.7","87","8.8","0","4","200","1","SW"
"01-11-2023","23.2","29.4","26.7","87","8.8","0","4","200","1","SW"
"02-11-2023","22.8","30","26.4","89","7.4","1.4","3","200","1","S "
"03-11-2023","23.6","30.8","27.1","86","0.2","1.5","2","280","1","C "
"04-11-2023","23.6","29.4","26.3","88","7.3","3.6","2","190","1","SW"
"05-11-2023","22.8","32.2","27.3","84","4.3","1.2","2","260","1","C "
"06-11-2023","22.9","30.8","27.2","84","16.1","5.8","3","210","1","C "
"07-11-2023","22.4","30.6","26.3","86","5.9","4.3","2","180","1","W "
"08-11-2023","21.8","31.4","27.6","80","81.2","4","4","230","1","C "
"09-11-2023","22.8","29.6","25.8","90","0","6.5","3","270","1","W "
"10-11-2023","21.9","31","27.7","80","84.4","1.2","4","220","1","SW"
"11-11-2023","23.5","31","26.9","84","1.8","6.5","2","270","1","C "
"12-11-2023","21.4","31.4","27.8","80","","3.4","4","200","1","S "
"13-11-2023","24","30","26.5","89","1.5","7.8","3","210","1","C "
"14-11-2023","23.2","30.7","26.5","88","27.7","2.8","4","10","1","C "
"15-11-2023","22.3","32","26.7","87","57.5","2.1","4","350","1","C "
"16-11-2023","22.7","31.8","27.8","84","62.9","5.2","3","200","1","C "
"17-11-2023","24.1","32.6","27","88","10","5.3","3","250","1","SW"
"18-11-2023","23","31","27.2","86","40.1","2.8","5","200","1","C "
"19-11-2023","23.4","31","27.2","88","0","3.5","2","200","1","SE"
"20-11-2023","22.6","30.4","27.6","84","33.7","3.7","4","210","2","SW"
"21-11-2023","24.1","29.8","26.9","87","0.7","4.9","2","210","1","W "
"22-11-2023","22.4","31.8","27.8","80","0","0","5","210","1","C "
"23-11-2023","23.8","31.6","27.4","83","8888","6.4","3","210","1","SW"
"24-11-2023","23","32.2","27.7","81","8888","2.7","2","210","1","S "
"25-11-2023","22.6","31.3","27.7","79","25.3","4.5","3","250","1","W "
"26-11-2023","22.6","31.6","26.9","83","8888","2.9","2","300","1","S "
"27-11-2023","23.5","31.4","27.7","81","0.1","2.3","2","230","1","C "
"28-11-2023","21.2","32.4","28.3","77","0","3.6","3","210","1","SW"
"29-11-2023","24","32.3","28.1","82","0","7.9","4","200","1","SW"
"30-11-2023","23.6","28.8","26.4","87","0.2","4.6","2","270","1","W "
"01-12-2023","22.8","32","27.1","82","8888","0.1","2","290","1","C "
"01-12-2023","22.8","32","27.1","82","8888","0.1","2","290","1","C "
"02-12-2023","23","32","27.9","79","6.7","4","3","290","1","SW"
"03-12-2023","23","30.5","27.2","84","0.2","4.8","4","210","1","W "
"04-12-2023","22.8","31","27.4","84","16","1","1","250","1","W "
