Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
22-08-2023,23.1,31.2,26.6,77,0,9,4,60,1,C 
23-08-2023,,,,,,,,,,
24-08-2023,24.4,29.8,26.6,85,33.4,0.3,3,120,1,C 
25-08-2023,23.8,31,26.6,80,2,3.6,5,110,1,C 
26-08-2023,22,31.4,26.4,77,0,9.1,3,110,1,E 
27-08-2023,23.2,30.8,26.6,76,0,9.3,3,110,1,E 
28-08-2023,22,30.6,26.4,76,0,8.5,5,140,1,C 
29-08-2023,22.4,31.4,26.4,74,8888,9.3,3,100,1,E 
30-08-2023,21.8,30.3,25.6,78,0,9.6,3,110,1,SE
31-08-2023,21.8,30.8,25.9,78,0,9.7,3,110,1,E 
01-09-2023,21.4,31.1,25.5,79,0,8,3,120,1,E 
01-09-2023,21.4,31.1,25.5,79,0,8,3,120,1,E 
02-09-2023,21.8,31.4,25.5,76,0,8.3,3,120,1,E 
03-09-2023,21,31,25.5,77,0,9.5,2,110,1,E 
04-09-2023,22.2,30.9,26.2,80,0,9.4,3,120,1,E 
05-09-2023,22.8,31.4,27,76,0,8.7,4,110,1,E 
06-09-2023,22,31.7,26.1,78,0,9.8,3,130,1,NE
07-09-2023,21.7,31.2,26.2,75,0,7.2,3,110,1,E 
08-09-2023,22.2,31.4,26.4,78,0,9.5,3,80,1,E 
09-09-2023,22,31.4,26.1,81,0,7.6,3,100,1,NE
10-09-2023,23,31.4,27.2,82,0,7.5,3,100,1,C 
11-09-2023,24.4,30.4,26.5,85,7.3,3.8,3,140,1,C 
12-09-2023,23.6,32.6,27.2,78,3.1,2.9,3,110,1,C 
13-09-2023,24,31.7,27.2,77,0,8.4,3,110,1,NE
14-09-2023,22.4,31,26.3,80,0,4.2,3,120,1,SE
15-09-2023,25.2,31.6,27.8,76,8888,4,3,110,1,C 
16-09-2023,23.4,31.7,27.2,78,0,4.8,4,110,1,C 
17-09-2023,24.2,30.2,26.8,82,1.6,6.7,3,120,1,C 
18-09-2023,22.6,31.2,26.3,82,0,0.5,3,120,1,E 
19-09-2023,24.9,31.4,27.6,79,0,8.5,3,120,1,E 
20-09-2023,23.2,31.6,27.1,76,0,4.6,3,100,1,E 
21-09-2023,22.4,31.6,26.5,76,0,8.7,3,130,1,SE
22-09-2023,22.2,31.6,26.6,81,0,9.6,4,100,1,NE
23-09-2023,22,32.2,27,81,,9.2,3,110,1,E 
24-09-2023,22.3,32.4,26.6,83,0,9.4,3,110,1,C 
25-09-2023,22,32.4,26.5,81,0,9.3,3,110,1,E 
26-09-2023,21.4,31.7,26.5,80,0,9,4,120,1,NE
27-09-2023,21.6,32.6,26.3,82,0,9,3,120,1,NE
28-09-2023,21.8,31.3,26.7,82,0,9.1,3,90,1,E 
29-09-2023,21.7,31.6,26.7,78,0,8.9,3,120,1,E 
30-09-2023,22.3,32,27,82,0,7.9,4,80,1,E 
01-10-2023,22.6,32,27.2,82,0,8.5,3,80,1,E 
01-10-2023,22.6,32,27.2,82,0,8.5,3,80,1,E 
02-10-2023,22.4,32,27.2,86,0,9.4,3,70,1,NE
03-10-2023,25.4,32.2,,,0,4.9,3,70,1,E 
04-10-2023,24.1,32.8,27.9,84,0,8.8,3,130,1,NE
05-10-2023,24.8,33,28.8,81,0,9.6,3,110,2,E 
06-10-2023,23.2,32.4,27.8,84,0,9.5,3,70,1,C 
07-10-2023,23,32.2,27.9,81,0,9.4,3,120,2,NE
08-10-2023,22.7,32.9,27.5,81,0,9.5,3,100,1,NE
09-10-2023,23.4,33.2,27.8,80,0,8.6,4,130,1,NE
10-10-2023,21.9,32.8,27.3,80,0,9.6,3,70,1,NE
11-10-2023,22.4,32.8,27.7,84,0,9.5,3,80,1,NE
12-10-2023,22.3,32,27,83,0,9.4,3,130,1,NE
13-10-2023,22.1,32.4,27.6,84,0,9.1,3,110,1,E 
14-10-2023,24.2,33.4,28.6,80,0,9.2,4,150,1,NE
15-10-2023,24,33,28.9,80,0,9.1,3,90,1,E 
16-10-2023,24.8,32.3,28.6,81,0,9.1,3,130,1,NE
17-10-2023,24.8,32.8,28.6,83,0,8.8,3,120,1,C 
18-10-2023,25.4,32.8,28.4,84,0,6.3,4,110,1,C 
19-10-2023,24.8,33,28.3,81,0,4.2,3,130,1,NE
20-10-2023,23,33.2,,,0,9.4,3,100,1,NE
21-10-2023,22.8,32.2,27.5,82,0,9.3,4,130,1,NE
22-10-2023,23.9,32.6,28.2,82,0,9.3,4,70,1,C 
23-10-2023,,,,,,,,,,
24-10-2023,25,33.3,28.7,83,0,9.2,3,90,1,E 
25-10-2023,23,34,28.7,82,0,9.8,3,120,1,NE
26-10-2023,22.6,33.4,27.7,83,0,9.6,3,130,1,NE
27-10-2023,22.4,34.2,27.8,80,0,9.2,3,130,1,NE
28-10-2023,22.8,34.9,28.5,75,,9.2,2,80,1,NE
29-10-2023,22.8,33,27.8,78,0,9.6,3,100,1,E 
30-10-2023,24.2,32.5,28.4,82,0,9.5,3,140,1,NE
31-10-2023,24.1,33.5,28.9,80,0,9.7,3,130,1,NE
01-11-2023,24.8,33.4,28.5,85,0,8.8,3,130,1,C 
01-11-2023,24.8,33.4,28.5,85,0,8.8,3,130,1,C 
02-11-2023,24.6,33,28.5,83,0,4.4,4,130,1,C 
03-11-2023,25,33.5,29.1,82,8888,5.4,3,130,1,NE
04-11-2023,25.5,33.2,28.9,80,0,3.7,3,120,1,NE
05-11-2023,24.8,33.4,28.3,78,0,4.8,3,130,1,NE
06-11-2023,23.6,33.8,28.2,79,0,9.3,3,120,1,NE
07-11-2023,23.6,33.9,28.7,79,0,9.4,3,130,1,C 
08-11-2023,24.5,33.6,29.1,79,0,9.7,3,70,1,NE
09-11-2023,25,33.6,28.4,79,0,9.5,4,110,1,NE
10-11-2023,24,33.2,29.2,80,0,9.3,3,120,1,NE
11-11-2023,25.8,33.4,29.1,80,0,9.5,3,130,1,C 
12-11-2023,25.4,33.8,29.4,80,0,8.3,4,140,1,C 
13-11-2023,25.5,33.4,29.3,80,0,7.5,4,130,1,NE
14-11-2023,25.4,33.7,29.4,82,0,9.3,3,140,1,NE
15-11-2023,25.2,34.3,30.1,78,0,7.7,4,130,1,C 
16-11-2023,27.1,34.4,29.7,83,0.2,9.4,3,120,1,C 
17-11-2023,26.6,34.5,28.6,85,0,7.2,3,130,1,NE
18-11-2023,25.2,32.6,27.7,89,4.6,6.5,2,70,1,NE
19-11-2023,25.2,33.8,28.9,83,23.3,5.5,3,120,1,NE
20-11-2023,24.8,33.9,29.6,80,0,7.4,4,130,1,NE
21-11-2023,24.8,33.6,29.4,80,8888,9.6,3,130,2,E 
22-11-2023,25.2,34.1,30,81,0,9.7,3,140,1,NE
23-11-2023,26.8,33.6,29.4,83,6.5,9.1,3,130,1,NE
24-11-2023,26.2,33,29.1,84,0,7.9,3,130,1,C 
25-11-2023,25.8,33.5,29.3,83,0,5.9,3,130,1,C 
26-11-2023,26.3,31.8,28.7,85,0,5.6,3,60,1,C 
27-11-2023,25.4,33.2,29.3,85,0,1.2,4,120,1,C 
28-11-2023,26.3,34.3,28.8,86,0,6.7,3,130,1,W 
29-11-2023,25.4,34.2,29.7,82,0,6.4,3,120,1,NE
30-11-2023,26.2,33.8,29,86,0,9.8,4,130,1,W 
01-12-2023,25.7,34.8,30.3,78,8888,5.1,4,130,1,C 
01-12-2023,25.7,34.8,30.3,78,8888,5.1,4,130,1,C 
02-12-2023,26.4,34.3,29.8,80,8888,9.3,3,120,1,C 
03-12-2023,26,34.2,29.7,81,0.3,9.1,3,120,1,C 
04-12-2023,26.4,34.8,29.9,79,0,8.9,3,120,1,W 
05-12-2023,26.4,34.8,29.5,82,0,7.7,3,130,1,W 
06-12-2023,26.4,32.8,29.1,84,8888,5.1,2,110,1,C 
07-12-2023,25.8,33,29,85,8888,2.5,2,130,0,C 
08-12-2023,21.4,35.7,28,86,8888,1.9,4,280,1,C 
09-12-2023,25.6,33,27.6,87,30.3,6.3,2,60,0,C 
10-12-2023,25.8,32.5,27.4,88,8888,3.6,3,110,1,C 
11-12-2023,24.6,33.2,28.8,86,23.9,1.7,3,130,1,C 
12-12-2023,26.1,32.8,28.9,87,8888,5.9,3,60,1,C 
13-12-2023,26.8,32.9,29.3,84,0,3.3,3,120,1,C 
14-12-2023,26,32.4,28.6,88,0.3,2.2,2,30,1,C 
15-12-2023,26,33.6,29.2,86,0.9,2.7,4,70,1,C 
16-12-2023,26,32.2,28.4,87,10.7,6.3,2,140,0,C 
17-12-2023,25.4,34,27.6,88,10.3,0.1,3,60,1,C 
18-12-2023,24.5,32.7,28.7,85,84.1,5.8,2,230,1,SW
19-12-2023,25,34.2,28.6,87,8888,7.6,3,60,1,NE
20-12-2023,25.6,34.5,30.1,79,4.8,6.2,2,230,1,E 
