"Tanggal","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x","ff_avg","ddd_car"
"19-08-2023","23","32.3","26.7","79","0","5.5","4","360","1","C "
"20-08-2023","23.6","33.6","28","76","0","6.8","6","20","1","C "
"21-08-2023","23.9","33","28.5","75","0","8.2","6","50","1","C "
"22-08-2023","23","33.4","27.6","74","0","8.2","4","30","1","C "
"23-08-2023","23.6","34.6","28.1","74","0","8.1","7","20","2","C "
"24-08-2023","23.8","33.9","27.6","77","8888","7.7","5","340","2","C "
"25-08-2023","23.9","34.2","27.9","77","0","9.4","6","360","1","C "
"26-08-2023","24.3","33.5","28.1","78","8888","8.1","4","20","1","C "
"27-08-2023","24.5","34.3","28.4","74","8888","6.3","4","340","1","C "
"28-08-2023","24.2","32.6","27.3","76","8888","6.3","4","330","1","C "
"29-08-2023","22.8","33.8","27.3","76","8888","1.6","4","30","1","C "
"30-08-2023","22.4","33.8","26.7","75","0","8.4","6","20","2","C "
"31-08-2023","22.1","34.2","27.1","74","0","10","5","300","1","C "
"01-09-2023","21.9","34.2","27.2","72","0","9.5","4","20","1","C "
"01-09-2023","21.9","34.2","27.2","72","0","9.5","4","20","1","C "
"02-09-2023","22.8","32","27.7","75","0","8.6","5","230","1","C "
"03-09-2023","22.2","33.2","27","72","0","4.1","6","330","1","C "
"04-09-2023","22.4","33.6","27.1","68","0","4.6","6","40","1","C "
"05-09-2023","21.8","33.9","26.9","70","0","8.7","5","30","1","C "
"06-09-2023","21.8","35","27.4","71","0","9.9","3","10","1","C "
"07-09-2023","22.8","34.4","28","74","0","9.7","4","20","1","C "
"08-09-2023","23.2","33.8","28.1","74","0","10","4","20","2","C "
"09-09-2023","24.6","33.8","28.5","75","0","8.9","6","340","2","C "
"10-09-2023","21.8","34.6","26.9","71","0","7.3","5","320","2","C "
"11-09-2023","22.8","34.8","28.6","66","0","7.6","3","60","1","C "
"12-09-2023","22.6","35.4","28.3","66","0","7.9","7","40","2","C "
"13-09-2023","24","35.4","28.3","73","0","10.1","4","40","1","C "
"14-09-2023","22.8","34.9","28","70","0","6.9","4","360","1","C "
"15-09-2023","23.6","34.1","28.1","72","0","7.5","4","10","1","C "
"16-09-2023","23.1","34.6","28.3","71","0","5.9","4","360","1","C "
"17-09-2023","23.5","35","28.7","72","0","9.2","5","10","1","C "
"18-09-2023","25.4","34.6","29.4","68","0","6.9","4","50","1","C "
"19-09-2023","24.6","32.6","27.7","78","0","4.3","5","40","1","C "
"20-09-2023","23.4","34.7","28.1","74","8888","3.3","5","30","1","C "
"21-09-2023","24.2","34.5","28.4","72","0","8.9","4","340","1","C "
"22-09-2023","23.6","36.4","29.2","60","8888","7.7","4","170","1","C "
"23-09-2023","23.4","34.3","28.1","68","0","10.3","5","360","1","C "
