Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
26-06-2023,22.6,31.9,27.5,82,39.9,5.1,6,120,1,C 
27-06-2023,21.8,32.7,28.4,78,10,6.8,2,30,1,C 
28-06-2023,22.4,31.4,27.2,84,0,8.4,3,350,1,N 
29-06-2023,23.4,32.4,28.5,79,2.8,7.3,3,340,2,N 
30-06-2023,23.8,33.3,28.1,81,2.2,6.2,4,340,1,SE
01-07-2023,22.2,32.9,28.9,79,0.5,8.6,4,210,1,C 
01-07-2023,22.2,32.9,28.9,79,0.5,8.6,4,210,1,C 
02-07-2023,23,32,27.5,82,7,9.1,5,360,1,C 
03-07-2023,23.1,31.9,25.3,94,7.5,5.1,3,170,1,E 
04-07-2023,23.5,31.1,26.4,90,15.3,2.2,5,360,1,E 
05-07-2023,23,30.2,26.3,92,3.4,2.9,4,350,1,C 
06-07-2023,24,32,27.9,81,36.5,2.3,6,170,2,S 
07-07-2023,23,32.3,27.1,84,0,5,3,120,1,NW
08-07-2023,22.5,31.2,27.4,84,0.2,4.1,3,40,2,SE
09-07-2023,23.6,29.8,25.9,92,4.9,3.6,4,70,1,C 
10-07-2023,23.4,27.4,25,95,1.2,2.8,2,200,1,C 
11-07-2023,23,31.2,26.9,84,10,0,5,180,2,NE
12-07-2023,22.2,33,28.7,79,0,5.4,5,170,2,E 
13-07-2023,23.2,31.2,27.3,84,0,7.7,4,240,1,C 
14-07-2023,23.5,32.2,25.8,91,4.1,1.2,4,230,1,C 
15-07-2023,23.9,31.4,26.8,86,11.1,4.5,7,180,2,S 
16-07-2023,22,31.7,26.7,85,3,0.6,8,180,3,S 
17-07-2023,24.1,31.2,27.2,81,2,3,5,170,2,E 
18-07-2023,23,32.4,27.9,80,0,0,3,360,1,SE
19-07-2023,23,32.8,28.5,79,0,3.6,5,170,2,SE
20-07-2023,23.2,34.2,28.7,76,0,8.4,7,180,2,S 
21-07-2023,22.1,33.5,28.3,77,1,7.6,7,180,4,S 
22-07-2023,22.1,33.4,29.5,68,0,9.5,7,160,3,S 
23-07-2023,22.6,32.8,27.2,79,0.7,8.2,5,170,2,E 
24-07-2023,24,33.9,30.1,58,0,4.7,11,180,6,S 
25-07-2023,22,33,29.9,64,0,8.7,8,150,6,S 
26-07-2023,26.8,33.6,29.7,68,0,10,8,170,4,S 
27-07-2023,22.6,33.4,30,64,0,10.7,9,180,6,S 
28-07-2023,27.2,33.1,29.9,62,0,10.8,10,160,6,S 
29-07-2023,22.4,34,30.3,63,,7.9,9,160,4,S 
30-07-2023,23.6,33.4,28.4,70,0,9.1,7,170,4,S 
31-07-2023,20.1,34.1,28.2,74,0,4,8,170,2,N 
01-08-2023,21.2,33.8,27.7,79,0,9.8,7,160,3,S 
01-08-2023,21.2,33.8,27.7,79,0,9.8,7,160,3,S 
02-08-2023,23.6,34,28.8,73,0,8.3,9,160,4,S 
03-08-2023,22.7,34.5,28.7,72,0,7.4,7,160,2,E 
04-08-2023,22.2,35.1,29.5,70,0,9.1,6,170,2,S 
05-08-2023,22.8,33.9,28.1,79,0,10.2,4,190,2,SE
06-08-2023,21.4,33.6,28.5,77,0,5.9,5,160,3,SE
07-08-2023,23.2,33.8,29.3,67,0,6.6,10,170,4,SE
08-08-2023,22.4,34.5,28.1,70,0,10.1,8,170,3,SE
09-08-2023,21.9,34.1,29,66,0,10.5,6,170,3,SE
10-08-2023,22.8,34.2,29.5,66,0,9.5,8,170,3,SE
11-08-2023,23.6,33.6,29.1,68,0,6,7,190,3,S 
12-08-2023,22.3,33.2,27.4,79,0,7.4,7,180,2,SE
13-08-2023,23.8,33.8,27.8,74,,5.7,5,160,2,S 
14-08-2023,21.6,34,27.6,77,0,5.3,8,180,3,SE
15-08-2023,22,33,28.1,76,0,7.2,6,190,2,SE
16-08-2023,21.8,33.8,27.5,78,8888,6.6,9,170,2,S 
17-08-2023,22.8,31.4,25.7,86,31.3,5.8,4,320,2,SE
18-08-2023,21.9,32.2,26.9,78,13.5,3,5,170,2,S 
19-08-2023,21.7,33.7,27.8,72,0.5,3.5,7,160,4,S 
20-08-2023,23,33.4,27.8,65,0,9.7,8,170,4,S 
21-08-2023,21,33.6,28.4,72,0,5.8,6,170,3,S 
22-08-2023,22.5,33.6,28.7,69,0,8.3,6,180,3,S 
23-08-2023,22.6,33.7,28.8,73,,7.2,8,170,2,S 
24-08-2023,23.2,33.8,28.1,80,2.6,3.8,8,180,3,S 
25-08-2023,22.2,33.8,29.4,70,0,7.2,5,190,2,S 
26-08-2023,22.6,32.7,27.3,82,0,7.9,7,170,3,S 
27-08-2023,23.8,32.8,29.5,61,68,5.8,10,180,6,S 
28-08-2023,24.3,34,30.2,60,0,6.1,9,180,5,S 
29-08-2023,26.2,34.1,30.8,56,0,10.1,8,170,4,S 
30-08-2023,24.5,34.2,29,69,0,8.4,6,170,3,SE
31-08-2023,23,34.3,28.9,66,0,8.4,6,180,3,SE
01-09-2023,24,34.6,29,67,,8.6,10,170,5,S 
01-09-2023,24,34.6,29,67,,8.6,10,170,5,S 
02-09-2023,24.9,34.5,30.1,56,0,6.6,7,170,3,SE
03-09-2023,21,34.6,28.6,57,0,8.2,7,170,3,SE
04-09-2023,21.4,34.8,29.2,65,0,9.3,8,180,3,S 
05-09-2023,21.6,33.7,28.5,74,0,10,7,170,2,E 
06-09-2023,23.4,34.5,28.2,74,0,5.3,5,180,3,S 
07-09-2023,25.5,33.5,29.6,66,,3.5,6,170,2,SE
08-09-2023,23.2,33.2,27.7,73,0,2.6,4,360,2,SE
09-09-2023,21.9,33.1,28.1,71,1,5.5,4,70,2,NE
10-09-2023,21.4,34.1,27,80,,5.8,6,150,2,SE
11-09-2023,23,33,25.6,90,0,5.5,7,80,2,C 
12-09-2023,22.4,31.4,26,88,20.3,3.8,4,330,2,C 
13-09-2023,22.5,32.3,27.2,78,30.3,5.9,8,150,4,S 
14-09-2023,23.2,33.4,27,75,1,2.9,6,150,2,SE
15-09-2023,22.8,33,27,82,0,4.9,5,180,2,E 
16-09-2023,23.4,32.6,27.2,82,5.2,0,5,180,2,SE
17-09-2023,23.4,30.4,26.8,83,1.7,4.7,4,110,2,SE
18-09-2023,24.2,31.7,28.4,70,,0.5,5,180,2,E 
19-09-2023,22.7,33.1,27.8,72,0,2.9,5,170,2,SE
20-09-2023,23.8,33,28.5,64,0,6.8,6,180,3,SE
21-09-2023,22.4,33.7,,,0,5.8,7,130,4,SE
22-09-2023,20.3,35.2,29,56,0,10.1,8,170,3,S 
23-09-2023,20,33.7,27.9,68,0,9.8,4,10,2,N 
24-09-2023,21.1,33.3,25.8,81,0,9.9,3,110,2,E 
25-09-2023,20,34,27.7,72,11.2,7.3,7,150,3,SE
26-09-2023,20,34,29,64,0,9,5,190,2,NW
27-09-2023,20.1,33.2,27.3,72,0,10,8,170,3,S 
28-09-2023,20.7,33.8,28.1,72,0,3.8,4,160,2,SE
29-09-2023,22,33.4,28.4,70,0,8.4,4,160,2,SE
30-09-2023,23.5,33.8,29.4,67,0,7.3,7,150,3,SE
01-10-2023,23,34.5,29.4,68,0,9.4,5,170,3,SE
01-10-2023,23,34.5,29.4,68,0,9.4,5,170,3,SE
02-10-2023,22.7,34.7,29.1,69,0,8.7,7,180,2,SE
03-10-2023,23.3,34.4,29.3,73,0,7.8,6,350,2,NW
04-10-2023,22.1,35.1,28.7,73,0,8.7,3,300,2,E 
05-10-2023,21,34.2,27.5,79,4,6.2,5,100,2,SE
06-10-2023,21.2,34,29.2,72,0,7,5,140,2,SE
07-10-2023,23.2,34,29.4,69,0,8.1,4,170,2,SE
08-10-2023,22.4,34.6,29.5,70,0,10,3,320,2,SE
09-10-2023,23.3,34.6,29.5,71,0,9.9,3,120,2,SE
10-10-2023,23.4,34.3,29.5,70,0,10,6,180,2,N 
11-10-2023,20.2,35.3,30.5,58,0,8.1,7,140,2,S 
12-10-2023,19.3,34.3,28.1,67,0,7.4,6,180,2,C 
13-10-2023,20.2,36.2,28.5,69,0,9.6,6,180,2,C 
14-10-2023,21.2,35.4,28.9,70,0,9.5,4,170,2,NE
15-10-2023,21.9,36,30,70,0,9.6,7,160,3,S 
16-10-2023,21.9,34,28.6,76,0,8.9,4,350,1,C 
17-10-2023,21.6,34.1,28,79,1.2,6.6,4,170,1,C 
18-10-2023,21.5,34.2,29.7,67,13.6,7.3,5,160,2,C 
19-10-2023,22,34.2,29.7,73,0,8.5,5,190,2,SE
20-10-2023,22.3,33.8,27.5,81,8888,8.3,4,310,1,C 
21-10-2023,23,33.2,27,85,6,4.5,5,190,2,E 
22-10-2023,22.2,33.4,26.6,87,17.8,4.9,7,160,1,C 
23-10-2023,,,,,,,,,,
24-10-2023,22.8,33.1,28.1,82,14.6,5.2,3,60,1,C 
25-10-2023,23.7,33.1,27.9,83,8888,8,3,90,1,NE
26-10-2023,22.2,33.6,28.4,77,0,5.6,4,10,1,C 
27-10-2023,22.8,33.7,28.5,73,0,7.5,3,120,1,E 
28-10-2023,23.1,33.5,28.3,66,0,8.7,5,180,2,E 
29-10-2023,19.8,33.9,28.5,62,0,6.3,4,20,2,SE
30-10-2023,23.8,34,28.7,72,0,9.3,3,350,2,N 
31-10-2023,22.2,34,27.6,75,0,6.4,3,280,1,SE
01-11-2023,21.9,35.2,28.5,73,0,6,4,130,2,SE
01-11-2023,21.9,35.2,28.5,73,0,6,4,130,2,SE
02-11-2023,22.5,33.3,27.2,81,0,8.1,5,100,1,E 
03-11-2023,22.2,33.4,27,81,0,2.2,4,350,1,SE
04-11-2023,21.5,34.5,27.4,81,0,5.1,5,340,1,C 
05-11-2023,22.7,34.3,26.8,83,6,7.2,6,180,1,C 
06-11-2023,22.7,34.4,26.7,84,0,6.3,4,360,1,C 
