Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
19-07-2023,23.5,34.8,28.7,84,0,5.4,4,90,2,W 
20-07-2023,24,32.7,27.5,83,17.2,5,3,270,2,W 
21-07-2023,25.2,33.2,27.3,82,0,7,12,200,3,SW
22-07-2023,24.1,34,27.8,82,,,4,160,1,C 
23-07-2023,25.2,34.2,28.5,84,,9.5,4,230,2,S 
24-07-2023,23.6,33.4,27.4,83,4.8,5.2,5,220,2,SW
25-07-2023,23.3,33.2,27,85,5.5,5.6,7,220,2,C 
26-07-2023,23.4,34,28.2,80,0,4.9,6,230,2,SW
27-07-2023,24,33.4,28.1,75,0,11,6,220,2,S 
28-07-2023,23.8,34.2,27.9,78,,10.5,7,220,2,C 
29-07-2023,22.4,34,27.6,76,0,10.5,6,220,2,C 
30-07-2023,22.2,34.5,27.7,80,0,11,5,240,2,SW
31-07-2023,22.8,36.5,27.8,79,0,10,3,210,2,SE
01-08-2023,24.2,35.5,28.6,82,0,8.1,4,260,2,S 
02-08-2023,23.8,35.2,28.8,79,0,8.5,4,170,2,E 
03-08-2023,24,36.1,29.5,75,0,10.3,5,220,2,C 
04-08-2023,24.6,35.6,28.6,78,0,11,4,300,1,C 
05-08-2023,24.8,36.1,28.8,80,,9,3,220,1,SW
06-08-2023,24,35.2,28.4,82,0,5,5,280,1,C 
07-08-2023,25,35.1,28.7,80,8888,6.8,4,230,2,SW
08-08-2023,23.5,36,28.7,78,8888,6,6,110,2,C 
09-08-2023,23,35.8,27.3,88,24.3,10.5,4,240,1,C 
10-08-2023,23.7,34.4,27.4,85,23.5,9,5,230,1,SW
11-08-2023,23.8,33,27.9,80,0,6.5,6,230,2,C 
12-08-2023,23.2,32.2,27.5,82,0,6.8,4,170,1,C 
13-08-2023,24.1,32.6,27.9,84,0,1,4,250,2,S 
14-08-2023,23.8,34.1,27.3,87,26.7,2.2,4,220,1,SW
15-08-2023,23.9,33.3,26.9,90,111.5,2.8,4,200,1,C 
16-08-2023,24,32.6,26.7,89,9.2,4.1,5,290,1,W 
17-08-2023,24,34,27.8,84,4.5,1.8,5,250,2,W 
18-08-2023,23.4,32.8,27,86,29.7,6.2,4,230,1,C 
19-08-2023,24.3,32.4,27.5,86,7,3.1,5,230,2,SW
20-08-2023,23.5,34.3,27.7,86,0,1.8,4,100,1,C 
21-08-2023,24,34.9,27.6,85,27.4,6.5,3,340,1,C 
22-08-2023,24.2,33.8,28.1,83,0.3,8.5,2,290,1,C 
23-08-2023,24.2,,27.5,85,9.5,6.6,3,240,2,E 
24-08-2023,23.8,34.5,27.4,86,8888,4,3,260,1,C 
25-08-2023,23.8,34.5,27.2,87,1,7.9,4,260,2,W 
